CollectionDate,geolatitude,geolongitude,,
11/9/22,39.918046,-104.961921,,
11/10/22,39.901778,-104.911593,,
11/10/22,39.972991,-104.801114,,
11/11/22,39.918046,-104.961921,,
11/11/22,39.92646,-104.940655,,
11/12/22,39.905498,-104.988621,,
11/13/22,39.918287,-104.91355,,
10/26/22,39.949306,-104.897575,,
10/26/22,39.742741,-104.88197,,
10/26/22,39.918345,-104.915381,,
10/26/22,39.87988,-105.01462,,
10/26/22,39.8669,-105.0063,,
10/26/22,39.900665,-105.033156,,
10/26/22,39.869584,-105.053064,,
10/27/22,39.928689,-104.936725,,
10/27/22,39.889987,-104.94322,,
10/27/22,39.915559,-104.936043,,
10/27/22,39.915559,-104.936043,,
10/27/22,39.881,-104.953598,,
10/27/22,39.912894,-105.018356,,
10/28/22,39.935609,-104.953134,,
10/28/22,39.946607,-104.900598,,
10/28/22,39.921473,-105.007217,,
10/28/22,39.921473,-105.007217,,
10/28/22,39.921473,-105.007217,,
10/28/22,39.921473,-105.007217,,
10/28/22,39.921473,-105.007217,,
10/29/22,39.924919,-104.94414,,
10/30/22,39.996774,-104.963876,,
10/30/22,39.825468,-104.997778,,
10/30/22,39.94625,-104.943416,,
10/30/22,39.94625,-104.943416,,
10/30/22,39.905258,-104.856023,,
10/31/22,39.802504,-104.761374,,
10/31/22,39.88035,-104.806865,,
10/31/22,39.875671,-104.777008,,
10/31/22,39.879198,-105.020441,,
10/31/22,39.8669,-105.0063,,
10/31/22,39.928689,-104.936725,,
10/31/22,39.880917,-105.013765,,
10/31/22,39.881942,-104.980299,,
10/31/22,39.889987,-104.94322,,
10/31/22,39.915559,-104.936043,,
10/31/22,39.954563,-104.920677,,
10/31/22,39.832301,-105.032991,,
10/31/22,39.895934,-104.852775,,
10/31/22,39.903744,-104.981794,,
10/31/22,39.903744,-104.981794,,
10/31/22,39.912894,-105.018356,,
11/1/22,39.909137,-104.923153,,
11/1/22,39.758955,-104.845221,,
11/1/22,39.758955,-104.845221,,
11/1/22,39.758955,-104.845221,,
11/1/22,39.996016,-104.756364,,
11/1/22,39.901178,-104.973143,,
11/1/22,39.87695,-104.945904,,
11/1/22,39.878399,-105.01395,,
11/1/22,39.879753,-104.922938,,
11/1/22,39.831428,-105.049617,,
11/1/22,39.899601,-105.041661,,
11/2/22,39.879427,-104.950826,,
11/2/22,39.941046,-104.953089,,
11/2/22,39.901638,-105.020098,,
11/2/22,39.912712,-104.832947,,
11/2/22,39.912712,-104.832947,,
11/2/22,39.880764,-104.962737,,
11/2/22,39.915293,-104.951314,,
11/2/22,39.871173,-104.980465,,
11/2/22,39.871173,-104.980465,,
11/2/22,39.911121,-105.04593,,
11/3/22,39.998486,-104.742714,,
11/3/22,39.937767,-104.969191,,
11/3/22,39.919151,-104.905647,,
11/3/22,39.869847,-104.955986,,
11/3/22,39.903744,-104.981794,,
11/3/22,39.903744,-104.981794,,
11/3/22,39.901178,-104.973143,,
11/3/22,39.928689,-104.936725,,
11/3/22,39.880917,-105.013765,,
11/3/22,39.87695,-104.945904,,
11/3/22,39.878399,-105.01395,,
11/3/22,39.899601,-105.041574,,
11/3/22,39.871871,-105.026452,,
11/3/22,39.899601,-105.041661,,
11/3/22,39.843892,-105.019013,,
11/3/22,39.899601,-105.041661,,
11/3/22,39.905351,-104.983677,,
11/4/22,39.922642,-104.915657,,
11/4/22,39.905258,-104.856023,,
11/4/22,39.905258,-104.856023,,
11/4/22,39.873906,-104.993697,,
11/4/22,39.873906,-104.993697,,
11/4/22,39.832301,-105.032991,,
11/4/22,39.921473,-105.007217,,
11/4/22,39.921473,-105.007217,,
11/4/22,39.921473,-105.007217,,
11/4/22,39.921473,-105.007217,,
11/4/22,39.831428,-105.049617,,
11/4/22,39.912894,-105.018356,,
11/5/22,39.908158,-104.852303,,
11/5/22,39.889673,-104.8356,,
11/5/22,39.8669,-105.0063,,
11/5/22,39.899601,-105.041574,,
11/5/22,39.882407,-105.012483,,
11/6/22,39.94859,-104.924771,,
11/6/22,39.878587,-104.924251,,
11/6/22,39.878587,-104.924251,,
11/7/22,39.941243,-104.953646,,
11/7/22,39.975124,-104.83365,,
11/7/22,39.932248,-104.916055,,
11/7/22,39.912712,-104.832947,,
11/7/22,39.912712,-104.832947,,
11/7/22,39.875671,-104.777008,,
11/7/22,39.903744,-104.981794,,
11/7/22,39.903744,-104.981794,,
11/7/22,39.901178,-104.973143,,
11/7/22,39.932248,-104.916055,,
11/7/22,39.928689,-104.936725,,
11/7/22,39.880917,-105.013765,,
11/7/22,39.87695,-104.945904,,
11/7/22,39.878399,-105.01395,,
11/7/22,39.881942,-104.980299,,
11/7/22,39.915559,-104.936043,,
11/7/22,39.915559,-104.936043,,
11/7/22,39.880764,-104.962737,,
11/7/22,39.871173,-104.980465,,
11/7/22,39.871173,-104.980465,,
11/8/22,39.928696,-104.930283,,
11/8/22,39.879753,-104.922938,,
11/8/22,39.912365,-105.038322,,
11/8/22,39.831428,-105.049617,,
11/9/22,39.93244,-104.917185,,
11/9/22,39.939171,-104.91372,,
11/9/22,39.955485,-104.998808,,
11/9/22,39.955485,-104.998808,,
11/9/22,39.947706,-104.949629,,
11/9/22,39.928696,-104.930283,,
11/9/22,39.918967,-104.900266,,
11/9/22,39.900013,-105.002702,,
11/9/22,39.832301,-105.032991,,
11/9/22,39.869584,-105.053064,,
11/9/22,39.879198,-105.020441,,
11/9/22,39.871871,-105.026452,,
11/10/22,39.75884,-104.829318,,
11/10/22,39.963698,-104.993666,,
11/10/22,39.903744,-104.981794,,
11/10/22,39.903744,-104.981794,,
11/10/22,39.901178,-104.973143,,
11/10/22,39.880917,-105.013765,,
11/10/22,39.87695,-104.945904,,
11/10/22,39.880764,-104.962737,,
11/10/22,39.871173,-104.980465,,
11/10/22,39.871173,-104.980465,,
11/10/22,39.891134,-104.945627,,
11/11/22,39.832091,-105.019458,,
11/11/22,39.92049,-104.95184,,
11/11/22,39.915293,-104.951314,,
11/11/22,39.911121,-105.04593,,
11/11/22,39.832301,-105.032991,,
11/11/22,39.831428,-105.049617,,
11/11/22,39.912894,-105.018356,,
11/11/22,39.92049,-104.95184,,
11/12/22,39.742785,-104.880253,,
11/12/22,39.9542,-104.9155,,
11/13/22,39.972434,-104.883259,,
10/25/22,39.885826,-104.833893,,
10/26/22,39.833365,-105.026517,,
10/26/22,39.794672,-105.020433,,
10/30/22,39.792131,-105.032067,,
10/31/22,39.748718,-104.82428,,
10/31/22,39.901232,-104.861844,,
11/1/22,39.947083,-104.902588,,
11/1/22,39.837322,-105.011353,,
11/3/22,39.758957,-104.844969,,
11/4/22,39.842492,-105.034595,,
11/4/22,39.890381,-104.93974,,
11/4/22,39.916444,-104.969621,,
11/4/22,39.742217,-104.882588,,
11/4/22,39.950106,-105.003902,,
11/5/22,39.841209,-105.042864,,
11/5/22,39.834711,-105.007712,,
11/6/22,39.750096,-104.850286,,
11/7/22,39.868024,-105.037725,,
11/8/22,39.877003,-104.97728,,
11/8/22,39.744073,-104.862529,,
11/9/22,39.884938,-105.0491,,
11/10/22,39.880902,-105.019061,,
11/10/22,39.834711,-105.007712,,
11/10/22,39.741578,-104.881939,,
11/10/22,39.7458,-104.8379,,
11/11/22,39.877171,-105.002021,,
11/11/22,39.809213,-105.040512,,
11/11/22,39.747204,-104.760278,,
11/12/22,39.892814,-104.784665,,
11/12/22,39.753023,-104.854892,,
11/12/22,39.754517,-104.855713,,
11/13/22,39.7465,-104.823699,,
10/25/22,39.897799,-104.853632,,
10/26/22,39.810608,-105.049054,,
10/25/22,39.749927,-104.856709,,
10/25/22,39.840142,-105.007312,,
10/25/22,39.808854,-104.970058,,
10/25/22,39.873223,-104.949687,,
10/25/22,39.745439,-104.81574,,
10/25/22,39.745439,-104.81574,,
10/25/22,39.833843,-105.011658,,
10/25/22,39.988289,-104.981934,,
10/26/22,39.760749,-104.826159,,
10/26/22,39.749453,-104.767281,,
10/26/22,39.987485,-104.794122,,
10/26/22,39.987485,-104.794122,,
10/26/22,39.987485,-104.794122,,
10/26/22,39.850285,-105.00231,,
10/26/22,39.901169,-104.986572,,
10/26/22,39.987485,-104.794122,,
10/27/22,39.748528,-104.822128,,
10/27/22,39.900153,-104.859022,,
10/27/22,39.74125,-104.874861,,
10/27/22,39.745439,-104.81574,,
10/27/22,39.745439,-104.81574,,
10/27/22,39.745439,-104.81574,,
10/27/22,39.745439,-104.81574,,
10/27/22,39.915559,-104.936043,,
10/27/22,39.915559,-104.936043,,
10/27/22,39.888707,-104.949701,,
10/27/22,39.9023,-104.9554,,
10/27/22,39.865453,-104.962876,,
10/27/22,39.888933,-104.938366,,
10/28/22,39.858701,-104.983449,,
10/28/22,39.744475,-104.761753,,
10/28/22,39.742226,-104.812279,,
10/28/22,39.814512,-104.926583,,
10/28/22,39.809749,-104.914946,,
10/28/22,39.895147,-105.047119,,
10/28/22,39.921473,-105.007217,,
10/28/22,39.921473,-105.007217,,
10/28/22,39.8567,-104.9624,,
10/28/22,39.888393,-104.881508,,
10/29/22,39.909364,-104.979289,,
10/29/22,39.910606,-104.799029,,
10/29/22,39.746732,-104.759129,,
10/29/22,39.757983,-104.823249,,
10/29/22,39.866649,-105.037662,,
10/29/22,39.900746,-104.857306,,
10/29/22,39.878792,-104.989531,,
10/29/22,39.900746,-104.857306,,
10/30/22,39.954272,-104.928451,,
10/30/22,39.810083,-104.974235,,
10/30/22,39.813332,-105.033112,,
10/30/22,39.911901,-104.854881,,
10/31/22,39.868978,-104.787997,,
10/31/22,39.873341,-104.99724,,
10/31/22,39.753713,-104.823412,,
10/31/22,39.801831,-104.757093,,
10/31/22,39.843263,-104.962522,,
10/31/22,39.883125,-104.96536,,
10/31/22,39.915559,-104.936043,,
10/31/22,39.911095,-104.941137,,
10/31/22,39.832301,-105.032991,,
10/31/22,39.832301,-105.032991,,
10/31/22,39.865788,-104.784584,,
10/31/22,39.832301,-105.032991,,
10/31/22,39.851667,-104.946651,,
10/31/22,39.9023,-104.9554,,
10/31/22,39.896195,-104.958106,,
10/31/22,39.888707,-104.949701,,
10/31/22,39.903744,-104.981794,,
10/31/22,39.903744,-104.981794,,
10/31/22,39.903744,-104.981794,,
10/31/22,39.903744,-104.981794,,
10/31/22,39.903744,-104.981794,,
10/31/22,39.903744,-104.981794,,
10/31/22,39.903744,-104.981794,,
10/31/22,39.865453,-104.962876,,
10/31/22,39.888933,-104.938366,,
10/31/22,39.987485,-104.794122,,
10/31/22,39.987485,-104.794122,,
10/31/22,39.987485,-104.794122,,
10/31/22,39.987485,-104.794122,,
10/31/22,39.832301,-105.032991,,
10/31/22,39.832301,-105.032991,,
11/1/22,39.747427,-104.821301,,
11/1/22,39.8567,-104.9624,,
11/1/22,39.742554,-104.796254,,
11/1/22,39.880356,-104.792814,,
11/1/22,39.746554,-104.877894,,
11/1/22,39.821357,-104.917755,,
11/1/22,39.911176,-104.978847,,
11/1/22,39.7605,-104.846311,,
11/1/22,39.871991,-104.798052,,
11/1/22,39.8438,-105.049152,,
11/1/22,39.745439,-104.81574,,
11/1/22,39.745439,-104.81574,,
11/1/22,39.745439,-104.81574,,
11/1/22,39.745439,-104.81574,,
11/1/22,39.745439,-104.81574,,
11/1/22,39.745439,-104.81574,,
11/1/22,39.905351,-104.983677,,
11/1/22,39.855363,-105.002868,,
11/1/22,39.926089,-104.919003,,
11/1/22,39.8438,-105.049152,,
11/1/22,39.890331,-105.022612,,
11/1/22,39.74365,-104.830968,,
11/2/22,39.893869,-104.982272,,
11/2/22,39.83365,-105.04346,,
11/2/22,39.83365,-105.04346,,
11/2/22,39.813332,-105.033112,,
11/2/22,39.803915,-104.758613,,
11/2/22,39.883966,-105.033932,,
11/2/22,39.871173,-104.980465,,
11/2/22,39.871173,-104.980465,,
11/2/22,39.871173,-104.980465,,
11/2/22,39.850285,-105.00231,,
11/2/22,39.896195,-104.958106,,
11/2/22,39.90732,-104.995736,,
11/2/22,39.871173,-104.980465,,
11/2/22,39.871173,-104.980465,,
11/2/22,39.871173,-104.980465,,
11/2/22,39.871173,-104.980465,,
11/2/22,39.871173,-104.980465,,
11/2/22,39.871173,-104.980465,,
11/2/22,39.832301,-105.032991,,
11/2/22,39.910606,-105.023087,,
11/2/22,39.878792,-104.989531,,
11/2/22,39.871173,-104.980465,,
11/2/22,39.832301,-105.032991,,
11/3/22,39.746453,-104.765037,,
11/3/22,39.885208,-104.815852,,
11/3/22,39.865297,-105.001941,,
11/3/22,39.747428,-104.821236,,
11/3/22,39.8905,-104.876,,
11/3/22,39.8445,-104.8744,,
11/3/22,39.745439,-104.81574,,
11/3/22,39.745439,-104.81574,,
11/3/22,39.745439,-104.81574,,
11/3/22,39.745439,-104.81574,,
11/3/22,39.745439,-104.81574,,
11/3/22,39.745439,-104.81574,,
11/3/22,39.742722,-104.820984,,
11/3/22,39.809749,-104.914946,,
11/3/22,39.858701,-104.983449,,
11/3/22,39.871173,-104.980465,,
11/3/22,39.905006,-104.994274,,
11/3/22,39.883125,-104.96536,,
11/3/22,39.903744,-104.981794,,
11/3/22,39.903744,-104.981794,,
11/3/22,39.903744,-104.981794,,
11/3/22,39.903744,-104.981794,,
11/3/22,39.903744,-104.981794,,
11/3/22,39.903744,-104.981794,,
11/3/22,39.903744,-104.981794,,
11/3/22,39.903744,-104.981794,,
11/3/22,39.745211,-104.318826,,
11/3/22,39.881804,-104.94569,,
11/3/22,39.926089,-104.919003,,
11/3/22,39.915559,-104.936043,,
11/3/22,39.871173,-104.980465,,
11/3/22,39.905827,-105.027248,,
11/3/22,39.80402,-104.92287,,
11/3/22,39.987485,-104.794122,,
11/3/22,39.987485,-104.794122,,
11/3/22,39.987485,-104.794122,,
11/3/22,39.843263,-104.962522,,
11/4/22,39.921473,-105.007217,,
11/4/22,39.880971,-104.998883,,
11/4/22,39.799862,-104.759056,,
11/4/22,39.743582,-104.84857,,
11/4/22,39.743582,-104.84857,,
11/4/22,39.747727,-104.851039,,
11/4/22,39.757187,-104.834517,,
11/4/22,39.749878,-104.430908,,
11/4/22,39.814512,-104.926583,,
11/4/22,39.901169,-104.986572,,
11/4/22,39.953735,-104.980863,,
11/4/22,39.921473,-105.007217,,
11/4/22,39.831711,-105.02035,,
11/4/22,39.831428,-105.049617,,
11/4/22,39.992629,-104.738829,,
11/5/22,39.741449,-104.881422,,
11/5/22,39.87279,-105.026848,,
11/5/22,39.74365,-104.830968,,
11/5/22,39.844281,-104.977114,,
11/5/22,39.895147,-105.047119,,
11/5/22,39.844281,-104.977114,,
11/6/22,39.747421,-104.819611,,
11/6/22,39.902648,-105.003632,,
11/7/22,39.934688,-104.938245,,
11/7/22,39.896303,-104.968062,,
11/7/22,39.873097,-104.941737,,
11/7/22,39.746732,-104.759129,,
11/7/22,39.992124,-104.754371,,
11/7/22,39.871173,-104.980465,,
11/7/22,39.871173,-104.980465,,
11/7/22,39.903744,-104.981794,,
11/7/22,39.903744,-104.981794,,
11/7/22,39.903744,-104.981794,,
11/7/22,39.903744,-104.981794,,
11/7/22,39.903744,-104.981794,,
11/7/22,39.903744,-104.981794,,
11/7/22,39.903744,-104.981794,,
11/7/22,39.903744,-104.981794,,
11/7/22,39.745211,-104.318826,,
11/7/22,39.864366,-104.941716,,
11/7/22,39.926089,-104.919003,,
11/7/22,39.915559,-104.936043,,
11/7/22,39.915559,-104.936043,,
11/7/22,39.871173,-104.980465,,
11/7/22,39.871173,-104.980465,,
11/7/22,39.871173,-104.980465,,
11/7/22,39.871173,-104.980465,,
11/7/22,39.871173,-104.980465,,
11/7/22,39.987485,-104.794122,,
11/7/22,39.987485,-104.794122,,
11/8/22,39.88467,-104.783295,,
11/8/22,39.748941,-104.832252,,
11/8/22,39.971423,-104.833341,,
11/8/22,39.752113,-104.84727,,
11/8/22,39.74365,-104.830968,,
11/8/22,39.884505,-105.031815,,
11/8/22,39.747727,-104.851039,,
11/8/22,39.757187,-104.834517,,
11/8/22,39.749878,-104.430908,,
11/8/22,39.809749,-104.914946,,
11/8/22,39.831711,-105.02035,,
11/8/22,39.745439,-104.81574,,
11/9/22,39.851967,-105.004563,,
11/9/22,39.804302,-104.923378,,
11/9/22,39.804302,-104.923378,,
11/9/22,39.74365,-104.830968,,
11/9/22,39.741751,-104.877242,,
11/9/22,39.797014,-105.010275,,
11/9/22,39.797014,-105.010275,,
11/9/22,39.742625,-104.766178,,
11/9/22,39.745439,-104.81574,,
11/9/22,39.745439,-104.81574,,
11/9/22,39.745439,-104.81574,,
11/9/22,39.81069,-104.758644,,
11/9/22,39.778641,-104.730858,,
11/9/22,39.850285,-105.00231,,
11/9/22,39.832301,-105.032991,,
11/9/22,39.832301,-105.032991,,
11/9/22,39.832301,-105.032991,,
11/10/22,39.799342,-104.759378,,
11/10/22,39.749927,-104.856709,,
11/10/22,39.753713,-104.823412,,
11/10/22,39.74365,-104.830968,,
11/10/22,39.740644,-104.833214,,
11/10/22,39.742722,-104.820984,,
11/10/22,39.871173,-104.980465,,
11/10/22,39.871173,-104.980465,,
11/10/22,39.871173,-104.980465,,
11/10/22,39.871173,-104.980465,,
11/10/22,39.903744,-104.981794,,
11/10/22,39.903744,-104.981794,,
11/10/22,39.903744,-104.981794,,
11/10/22,39.903744,-104.981794,,
11/10/22,39.903744,-104.981794,,
11/10/22,39.903744,-104.981794,,
11/10/22,39.903744,-104.981794,,
11/10/22,39.871173,-104.980465,,
11/10/22,39.871173,-104.980465,,
11/10/22,39.871173,-104.980465,,
11/10/22,39.871173,-104.980465,,
11/10/22,39.871173,-104.980465,,
11/10/22,39.871173,-104.980465,,
11/10/22,39.871173,-104.980465,,
11/10/22,39.987485,-104.794122,,
11/10/22,39.987485,-104.794122,,
11/10/22,39.987485,-104.794122,,
11/11/22,39.844438,-105.050008,,
11/11/22,39.799342,-104.759378,,
11/11/22,39.799862,-104.759056,,
11/11/22,39.810083,-104.974235,,
11/11/22,39.89002,-104.82379,,
11/11/22,39.741527,-104.84793,,
11/11/22,39.880315,-105.006899,,
11/11/22,39.747727,-104.851039,,
11/11/22,39.757187,-104.834517,,
11/11/22,39.81069,-104.758644,,
11/11/22,39.749878,-104.430908,,
11/11/22,39.814512,-104.926583,,
11/11/22,39.793412,-105.007354,,
11/11/22,39.793412,-105.007354,,
11/11/22,39.901169,-104.986572,,
11/11/22,39.832301,-105.032991,,
11/11/22,39.832301,-105.032991,,
11/11/22,39.832301,-105.032991,,
11/11/22,39.832301,-105.032991,,
11/11/22,39.831711,-105.02035,,
11/11/22,39.984212,-104.747317,,
11/11/22,39.930628,-104.908217,,
11/12/22,39.897762,-104.956947,,
11/12/22,39.757129,-104.824991,,
11/12/22,39.757129,-104.824991,,
11/12/22,39.827195,-104.909086,,
11/12/22,39.878459,-104.780338,,
11/12/22,39.83365,-105.04346,,
11/12/22,39.750524,-104.868516,,
11/13/22,39.799273,-104.756777,,
11/13/22,39.878459,-104.780338,,
11/13/22,39.81069,-104.758644,,
11/14/22,39.805908,-104.741226,,
11/14/22,39.834458,-105.010183,,
11/14/22,39.900702,-104.87482,,
11/14/22,39.9542,-104.9155,,
10/25/22,39.915293,-104.951314,,
10/25/22,39.74647,-104.847436,,
10/25/22,39.752992,-104.849656,,
10/26/22,39.923948,-104.930873,,
10/26/22,39.799671,-104.760986,,
10/26/22,39.740861,-104.798683,,
10/26/22,39.745664,-104.845872,,
10/27/22,39.880589,-104.957367,,
10/27/22,39.905351,-104.983677,,
10/27/22,39.799397,-104.756033,,
10/27/22,39.8176,-105.003464,,
10/28/22,39.911452,-104.917412,,
10/28/22,39.9883,-104.817812,,
10/28/22,39.752603,-104.874357,,
10/28/22,39.745664,-104.845872,,
10/28/22,39.876707,-104.804898,,
10/28/22,39.884361,-104.784248,,
10/28/22,39.884361,-104.784248,,
10/28/22,39.979767,-104.899666,,
10/29/22,39.748082,-104.809004,,
10/29/22,39.755999,-104.820784,,
10/29/22,39.875706,-104.77758,,
10/29/22,39.747428,-104.821236,,
10/30/22,39.995667,-104.742241,,
10/30/22,39.741781,-104.860753,,
10/30/22,39.90036,-104.807112,,
10/30/22,39.7458,-104.8379,,
10/30/22,39.7458,-104.8379,,
10/31/22,39.908165,-104.985025,,
10/31/22,39.977185,-104.813764,,
10/31/22,39.935063,-105.002609,,
10/31/22,39.745899,-104.873164,,
10/31/22,39.749966,-104.820511,,
10/31/22,39.935063,-105.002609,,
10/31/22,39.935063,-105.002609,,
10/31/22,39.750933,-104.861977,,
10/31/22,39.857006,-104.774092,,
10/31/22,39.742625,-104.766178,,
10/31/22,39.755242,-104.828789,,
10/31/22,39.742779,-104.801651,,
10/31/22,39.88124,-104.786579,,
11/1/22,39.74464,-104.847406,,
11/2/22,39.7458,-104.8379,,
11/2/22,39.908507,-104.943948,,
11/2/22,39.742625,-104.766178,,
11/2/22,39.776852,-104.728653,,
11/3/22,39.813332,-105.033112,,
11/3/22,39.799846,-104.757752,,
11/3/22,39.810131,-104.915962,,
11/3/22,39.80402,-104.92287,,
11/4/22,39.744754,-104.877899,,
11/4/22,39.760433,-104.840739,,
11/4/22,39.747428,-104.821236,,
11/4/22,39.743358,-104.760825,,
11/4/22,39.748123,-104.841984,,
11/4/22,39.810083,-104.974235,,
11/4/22,39.747688,-104.765305,,
11/4/22,39.744366,-104.8242,,
11/4/22,39.771932,-104.733722,,
11/5/22,39.82483,-105.02827,,
11/6/22,39.743389,-104.847883,,
11/6/22,39.742853,-104.798743,,
11/6/22,39.756082,-104.829324,,
11/6/22,39.8138,-104.7344,,
11/7/22,39.861354,-104.991217,,
11/7/22,39.74414,-104.847882,,
11/7/22,39.916444,-104.969621,,
11/7/22,39.741268,-104.880872,,
11/7/22,39.761476,-104.841697,,
11/7/22,39.863049,-104.913754,,
11/7/22,39.748987,-104.32458,,
11/7/22,39.742625,-104.766178,,
11/7/22,39.747427,-104.819743,,
11/7/22,39.934691,-104.947713,,
11/8/22,39.805901,-104.74086,,
11/8/22,39.746067,-104.877898,,
11/8/22,39.8445,-104.8744,,
11/8/22,39.892631,-104.978074,,
11/8/22,39.881527,-104.974311,,
11/8/22,39.970968,-104.767841,,
11/8/22,39.837512,-104.482211,,
11/8/22,39.916724,-104.990314,,
11/9/22,39.911717,-104.956354,,
11/9/22,39.747206,-104.857887,,
11/9/22,39.750277,-104.763129,,
11/9/22,39.750277,-104.763129,,
11/9/22,39.745664,-104.845872,,
11/9/22,39.744966,-104.759812,,
11/9/22,39.74294,-104.796502,,
11/9/22,39.745664,-104.845872,,
11/9/22,39.745664,-104.845872,,
11/9/22,39.808662,-104.760813,,
11/9/22,39.803916,-104.757726,,
11/9/22,39.745664,-104.845872,,
11/9/22,39.745664,-104.845872,,
11/9/22,39.745664,-104.845872,,
11/9/22,39.745664,-104.845872,,
11/9/22,39.745664,-104.845872,,
11/9/22,39.745664,-104.845872,,
11/9/22,39.745664,-104.845872,,
11/9/22,39.745664,-104.845872,,
11/9/22,39.745664,-104.845872,,
11/9/22,39.745664,-104.845872,,
11/9/22,39.745664,-104.845872,,
11/9/22,39.745664,-104.845872,,
11/9/22,39.745664,-104.845872,,
11/9/22,39.745664,-104.845872,,
11/9/22,39.745664,-104.845872,,
11/9/22,39.745664,-104.845872,,
11/9/22,39.745664,-104.845872,,
11/9/22,39.745664,-104.845872,,
11/9/22,39.745664,-104.845872,,
11/9/22,39.745664,-104.845872,,
11/9/22,39.745664,-104.845872,,
11/9/22,39.9099,-104.795759,,
11/9/22,39.744313,-104.819016,,
11/9/22,39.745664,-104.845872,,
11/9/22,39.745664,-104.845872,,
11/9/22,39.745664,-104.845872,,
11/9/22,39.745664,-104.845872,,
11/9/22,39.745664,-104.845872,,
11/10/22,39.862414,-105.014102,,
11/10/22,39.915736,-105.000674,,
11/10/22,39.983521,-104.772888,,
11/10/22,39.744631,-104.816704,,
11/10/22,39.7458,-104.8379,,
11/10/22,39.90036,-104.807112,,
11/10/22,39.794286,-105.039533,,
11/10/22,39.760015,-104.832282,,
11/10/22,39.742432,-104.767619,,
11/10/22,39.745664,-104.845872,,
11/10/22,39.745664,-104.845872,,
11/10/22,39.901771,-104.848205,,
11/10/22,39.745664,-104.845872,,
11/11/22,39.834779,-105.046131,,
11/11/22,39.992554,-104.772047,,
11/11/22,39.751242,-104.815723,,
11/11/22,39.741449,-104.881422,,
11/11/22,39.74414,-104.847882,,
11/11/22,39.748082,-104.809004,,
11/11/22,39.741362,-104.808748,,
11/11/22,39.7458,-104.8379,,
11/11/22,39.913954,-104.859535,,
11/11/22,39.937516,-104.968058,,
11/11/22,39.905827,-105.027248,,
11/12/22,39.751917,-104.85667,,
11/12/22,39.7458,-104.8379,,
11/12/22,39.802539,-104.756622,,
11/13/22,39.747609,-104.871396,,
11/13/22,39.7458,-104.8379,,
11/13/22,39.759954,-104.841471,,
11/14/22,39.7458,-104.8379,,
11/14/22,39.905662,-105.005157,,
11/9/22,39.741685,-104.85139,,
10/25/22,39.938843,-105.002607,,
10/27/22,39.938843,-105.002607,,
10/27/22,39.988405,-104.801592,,
10/27/22,39.988405,-104.801592,,
10/27/22,39.988405,-104.801592,,
10/27/22,39.856379,-104.980531,,
10/31/22,39.899595,-105.040105,,
10/31/22,39.856379,-104.980531,,
10/31/22,39.853507,-105.021062,,
11/3/22,39.901127,-104.800484,,
11/5/22,39.958786,-104.923149,,
11/7/22,39.901127,-104.800484,,
11/7/22,39.858405,-104.9741,,
11/8/22,39.891054,-105.016588,,
11/9/22,39.744042,-104.87493,,
11/10/22,39.807696,-104.921879,,
11/10/22,39.944056,-104.946018,,
11/11/22,39.988405,-104.801592,,
10/28/22,39.977497,-104.699196,,
11/11/22,39.850189,-104.945582,,
11/1/22,39.940024,-104.941109,,
10/25/22,39.749478,-104.817404,,
10/25/22,39.970968,-104.767841,,
10/25/22,39.889128,-104.784451,,
10/25/22,39.841538,-104.97463,,
10/25/22,39.880468,-104.99759,,
10/25/22,39.9284,-104.9517,,
10/25/22,39.934292,-104.929583,,
10/25/22,39.943366,-104.915413,,
10/25/22,39.902648,-104.993532,,
10/25/22,39.825431,-105.04731,,
10/25/22,39.86654,-105.0475,,
10/25/22,39.908954,-104.954059,,
10/25/22,39.876179,-105.010749,,
10/25/22,39.911176,-104.978847,,
10/25/22,39.883363,-104.959985,,
10/25/22,39.872815,-104.925854,,
10/25/22,39.838236,-104.903867,,
10/25/22,39.838236,-104.903867,,
10/25/22,39.816709,-104.935178,,
10/25/22,39.828638,-105.01217,,
10/25/22,39.752075,-104.428101,,
10/25/22,39.813426,-105.041785,,
10/25/22,39.807499,-105.052209,,
10/25/22,39.795826,-104.916003,,
10/25/22,39.841911,-104.970222,,
10/25/22,39.887516,-104.968892,,
10/25/22,39.879198,-105.020441,,
10/25/22,39.843752,-104.920893,,
10/25/22,39.876686,-104.980766,,
10/25/22,39.871942,-104.958507,,
10/25/22,39.843475,-104.972985,,
10/25/22,39.937969,-104.953918,,
10/25/22,39.861601,-104.947331,,
10/25/22,39.85388,-104.994008,,
10/25/22,39.924625,-104.926666,,
10/25/22,39.909917,-104.965396,,
10/25/22,39.876179,-105.010749,,
10/25/22,39.997042,-104.80241,,
10/25/22,39.862596,-104.954534,,
10/25/22,39.826915,-105.008669,,
10/25/22,39.903744,-104.981794,,
10/25/22,39.879169,-104.97995,,
10/25/22,39.929399,-104.970652,,
10/25/22,39.932158,-104.970011,,
10/25/22,39.898432,-105.027943,,
10/25/22,39.898432,-105.027943,,
10/25/22,39.898432,-105.027943,,
10/25/22,39.89739,-105.019219,,
10/25/22,39.89739,-105.019219,,
10/25/22,39.83064,-104.999976,,
10/25/22,39.810131,-104.915962,,
10/25/22,39.842884,-105.019019,,
10/25/22,39.945805,-104.897606,,
10/25/22,39.892325,-104.970669,,
10/26/22,39.749116,-104.866079,,
